ID,NAME,TYPE,SUBTYPE,CLASSTYPE,PWR,ACC,DEF,INI,AFFTYPE,AFFVALUE,SPECIAL,SKILL,MINLEVEL,RARITY,COST,REGION,REGION2,REGION3,REGION4,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE2,ATTRIBUTE3,DESC
1062,Crested Corinthian,Helmet,HelmetE,Military,85,-5,4,,Air ,4,,,17,Rare,7072,Imperia,,,,,,,,Air Crested Corinthian
1063,Crested Italic,Helmet,HelmetE,Military,50,-3,2,,,,,,10,Rare,3520,Imperia,,,,,,,,Crested Italic
1064,Crested Ornate Gallic,Helmet,HelmetE,Military,90,-5,4,,Air ,6,,,18,Infrequent,7776,Expanse,,,,,,,,Air Crested Ornate Gallic
1065,Crested Ornate Gallic,Helmet,HelmetE,Military,90,-5,4,,Earth ,6,,,18,Infrequent,7776,Expanse,,,,,,,,Earth Crested Ornate Gallic
1066,Crested Ornate Gallic,Helmet,HelmetE,Military,90,-5,4,,Fire ,6,,,18,Infrequent,7776,Expanse,,,,,,,,Fire Crested Ornate Gallic
1067,Crested Ornate Gallic,Helmet,HelmetE,Military,90,-5,4,,Water ,6,,,18,Infrequent,7776,Expanse,,,,,,,,Water Crested Ornate Gallic
1068,Dual Crested Corinthian,Helmet,HelmetE,Military,85,-5,4,,Air ,8,,,17,Very Rare,8432,Steppes,,,,,,,,Air Dual Crested Corinthian
1069,Dual Crested Corinthian,Helmet,HelmetE,Military,85,-5,4,,Earth ,8,,,17,Very Rare,8432,Steppes,,,,,,,,Earth Dual Crested Corinthian
1070,Dual Crested Corinthian,Helmet,HelmetE,Military,85,-5,4,,Fire ,8,,,17,Very Rare,8432,Steppes,,,,,,,,Fire Dual Crested Corinthian
1071,Dual Crested Corinthian,Helmet,HelmetE,Military,85,-5,4,,Water ,8,,,17,Very Rare,8432,Steppes,,,,,,,,Water Dual Crested Corinthian
1072,Frons Coolus,Helmet,HelmetE,Military,30,-3,2,,Air ,6,,,6,Frequent,2496,Expanse,,,,,,,,Air Frons Coolus
1073,Frons Coolus,Helmet,HelmetE,Military,30,-3,2,,Earth ,6,,,6,Frequent,2496,Expanse,,,,,,,,Earth Frons Coolus
1074,Frons Coolus,Helmet,HelmetE,Military,30,-3,2,,Fire ,6,,,6,Frequent,2496,Expanse,,,,,,,,Fire Frons Coolus
1075,Frons Coolus,Helmet,HelmetE,Military,30,-3,2,,Water ,6,,,6,Frequent,2496,Expanse,,,,,,,,Water Frons Coolus
1076,Gallic Aquincum,Helmet,HelmetE,Military,90,-5,4,,Air ,6,,,18,Rare,8064,Expanse,,,,,,,,Air Gallic Aquincum
1077,Gallic Aquincum,Helmet,HelmetE,Military,90,-5,4,,Earth ,6,,,18,Rare,8064,Expanse,,,,,,,,Earth Gallic Aquincum
1078,Gallic Aquincum,Helmet,HelmetE,Military,90,-5,4,,Fire ,6,,,18,Rare,8064,Expanse,,,,,,,,Fire Gallic Aquincum
1079,Gallic Aquincum,Helmet,HelmetE,Military,90,-5,4,,Water ,6,,,18,Rare,8064,Expanse,,,,,,,,Water Gallic Aquincum
1080,Gallic Helmet,Helmet,HelmetE,Military,85,-5,4,,,,,,17,Frequent,5440,Imperia,,,,,,,,Gallic Helmet
1081,Glossy Attic,Helmet,HelmetE,Military,10,-1,1,,,,,,2,Common,640,Imperia,,,,,,,,Glossy Attic
1082,Hooked Coolus,Helmet,HelmetE,Military,35,-3,2,,Air ,8,,,7,Frequent,3136,Expanse,,,,,,,,Air Hooked Coolus
1083,Hooked Coolus,Helmet,HelmetE,Military,35,-3,2,,Earth ,8,,,7,Frequent,3136,Expanse,,,,,,,,Earth Hooked Coolus
1084,Hooked Coolus,Helmet,HelmetE,Military,35,-3,2,,Fire ,8,,,7,Frequent,3136,Expanse,,,,,,,,Fire Hooked Coolus
1085,Hooked Coolus,Helmet,HelmetE,Military,35,-3,2,,Water ,8,,,7,Frequent,3136,Expanse,,,,,,,,Water Hooked Coolus
1086,Iron Coolus,Helmet,HelmetE,Military,30,-3,2,,Earth ,6,,,6,Frequent,2496,Expanse,,,,,,,,Earth Iron Coolus
1087,Ornamental Italic,Helmet,HelmetE,Military,40,-3,2,,,,,,8,Infrequent,2688,Steppes,,,,,,,,Ornamental Italic
1088,Ornate Italic Helmet,Helmet,HelmetE,Military,50,-3,2,,,,,,10,Infrequent,3360,Imperia,,,,,,,,Ornate Italic Helmet
1089,Pedes Attic,Helmet,HelmetE,Military,20,-2,1,,Air ,4,,,4,Common,1472,Imperia,,,,,,,,Air Pedes Attic
1090,Pedes Attic,Helmet,HelmetE,Military,20,-2,1,,Earth ,4,,,4,Common,1472,Imperia,,,,,,,,Earth Pedes Attic
1091,Pedes Attic,Helmet,HelmetE,Military,20,-2,1,,Fire ,4,,,4,Common,1472,Imperia,,,,,,,,Fire Pedes Attic
1092,Pedes Attic,Helmet,HelmetE,Military,20,-2,1,,Water ,4,,,4,Common,1472,Imperia,,,,,,,,Water Pedes Attic
1093,Praetorian Italic Helmet,Helmet,HelmetE,Military,55,-4,3,,Air ,10,,,11,Rare,5632,Imperia,,,,,,,,Air Praetorian Italic Helmet
1094,Praetorian Italic Helmet,Helmet,HelmetE,Military,55,-4,3,,Earth ,10,,,11,Rare,5632,Imperia,,,,,,,,Earth Praetorian Italic Helmet
1095,Praetorian Italic Helmet,Helmet,HelmetE,Military,55,-4,3,,Fire ,10,,,11,Rare,5632,Imperia,,,,,,,,Fire Praetorian Italic Helmet
1096,Praetorian Italic Helmet,Helmet,HelmetE,Military,55,-4,3,,Water ,10,,,11,Rare,5632,Imperia,,,,,,,,Water Praetorian Italic Helmet
1097,Worn Attic,Helmet,HelmetE,Military,20,-2,1,,,,,,4,Common,1216,Steppes,,,,,,,,Worn Attic
1098,Winged Infantry Helm,Helmet,HelmetE,Peltast,90,-5,4,,Air ,20,,,18,Unique,11232,Imperia,,,,Classspecific,,,,Air Winged Infantry Helm
1099,Chainmail Corinthian,Helmet,HelmetE,Samnite,90,-5,4,,Air ,6,,,18,Unique,7200,Expanse,,,,,,,,Air Chainmail Corinthian
1100,Chainmail Corinthian,Helmet,HelmetE,Samnite,90,-5,4,,Earth ,6,,,18,Unique,7200,Expanse,,,,,,,,Earth Chainmail Corinthian
1101,Chainmail Corinthian,Helmet,HelmetE,Samnite,90,-5,4,,Fire ,6,,,18,Unique,7200,Expanse,,,,,,,,Fire Chainmail Corinthian
1102,Chainmail Corinthian,Helmet,HelmetE,Samnite,90,-5,4,,Water ,6,,,18,Unique,7200,Expanse,,,,,,,,Water Chainmail Corinthian
1103,Plated Corinthian Helmet,Helmet,HelmetE,Samnite,90,-5,4,,Air ,8,,,18,Unique,7776,Expanse,,,,,,,,Air Plated Corinthian Helmet
1104,Plated Corinthian Helmet,Helmet,HelmetE,Samnite,90,-5,4,,Earth ,8,,,18,Unique,7776,Expanse,,,,,,,,Earth Plated Corinthian Helmet
1105,Plated Corinthian Helmet,Helmet,HelmetE,Samnite,90,-5,4,,Fire ,8,,,18,Unique,7776,Expanse,,,,,,,,Fire Plated Corinthian Helmet
1106,Plated Corinthian Helmet,Helmet,HelmetE,Samnite,90,-5,4,,Water ,8,,,18,Unique,7776,Expanse,,,,,,,,Water Plated Corinthian Helmet
1107,Shielded Corinthian,Helmet,HelmetE,Samnite,90,-5,4,,Air ,10,,,18,Unique,8352,Imperia,,,,,,,,Air Shielded Corinthian
1108,Shielded Corinthian,Helmet,HelmetE,Samnite,90,-5,4,,Earth ,10,,,18,Unique,8352,Imperia,,,,,,,,Earth Shielded Corinthian
1109,Shielded Corinthian,Helmet,HelmetE,Samnite,90,-5,4,,Fire ,10,,,18,Unique,8352,Imperia,,,,,,,,Fire Shielded Corinthian
1110,Shielded Corinthian,Helmet,HelmetE,Samnite,90,-5,4,,Water ,10,,,18,Unique,8352,Imperia,,,,,,,,Water Shielded Corinthian
1111,Dark Carnifico Dark,Helmet,HelmetF,DarkLegion,90,-1,1,,Dark ,10,,,1,Unique,480,Imperia,,,,Classspecific,,,,Dark Carnifico Dark
1112,Dark Casus Dark,Helmet,HelmetF,DarkLegion,90,-1,1,,Dark ,10,,,1,Unique,480,Steppes,,,,Classspecific,,,,Dark Casus Dark
1113,Dark Cruor,Helmet,HelmetF,DarkLegion,90,-1,1,,Dark ,10,,,1,Unique,480,Imperia,,,,Classspecific,,,,Dark Cruor
1114,Bronze Rimmed Thracian,Helmet,HelmetF,Gladiatorial,30,-3,2,,,,,,6,Frequent,1920,Imperia,,,,,,,,Bronze Rimmed Thracian
1115,Carnifico,Helmet,HelmetF,Gladiatorial,55,-4,3,,,,,,11,Infrequent,3696,Imperia,,,,,,,,Carnifico
1116,Casus,Helmet,HelmetF,Gladiatorial,60,-4,3,,,,,,12,Infrequent,4032,Steppes,,,,,,,,Casus
1117,Grinning Pondus,Helmet,HelmetF,Gladiatorial,85,-5,4,,Air ,8,,,17,Rare,8160,Steppes,,,,,,,,Air Grinning Pondus
1118,Grinning Pondus,Helmet,HelmetF,Gladiatorial,85,-5,4,,Earth ,8,,,17,Rare,8160,Steppes,,,,,,,,Earth Grinning Pondus
1119,Grinning Pondus,Helmet,HelmetF,Gladiatorial,85,-5,4,,Fire ,8,,,17,Rare,8160,Steppes,,,,,,,,Fire Grinning Pondus
1120,Grinning Pondus,Helmet,HelmetF,Gladiatorial,85,-5,4,,Water ,8,,,17,Rare,8160,Steppes,,,,,,,,Water Grinning Pondus
1121,Heavy Pondus,Helmet,HelmetF,Gladiatorial,90,-5,4,,Air ,6,,,18,Infrequent,7776,Imperia,,,,,,,,Air Heavy Pondus
1122,Heavy Pondus,Helmet,HelmetF,Gladiatorial,90,-5,4,,Earth ,6,,,18,Infrequent,7776,Imperia,,,,,,,,Earth Heavy Pondus
1123,Heavy Pondus,Helmet,HelmetF,Gladiatorial,90,-5,4,,Fire ,6,,,18,Infrequent,7776,Imperia,,,,,,,,Fire Heavy Pondus
1124,Heavy Pondus,Helmet,HelmetF,Gladiatorial,90,-5,4,,Water ,6,,,18,Infrequent,7776,Imperia,,,,,,,,Water Heavy Pondus
1125,Horned Thracian,Helmet,HelmetF,Gladiatorial,65,-4,3,,,,,,13,Infrequent,4368,Steppes,,,,,,,,Horned Thracian
1126,Iron Thracian,Helmet,HelmetF,Gladiatorial,15,-2,1,,,,,,3,Common,912,Steppes,,,,,,,,Iron Thracian
1127,Mosaic Thracian Helmet,Helmet,HelmetF,Gladiatorial,20,-2,1,,,,,,4,Common,1216,Expanse,,,,,,,,Mosaic Thracian Helmet
1128,Nex,Helmet,HelmetF,Gladiatorial,50,-3,2,,,,,,10,Infrequent,3360,Imperia,,,,,,,,Nex
1129,Pondus Fabula,Helmet,HelmetF,Gladiatorial,75,-4,3,,Fire ,8,,,15,Rare,7200,Expanse,,,,,,,,Fire Pondus Fabula
1130,Shumpula,Helmet,HelmetF,Gladiatorial,40,-3,2,,,,,,8,Infrequent,2688,Expanse,,,,,,,,Shumpula
1131,Studded Pondus,Helmet,HelmetF,Gladiatorial,95,-5,4,,Air ,8,,,19,Rare,9120,Imperia,,,,,,,,Air Studded Pondus
1132,Studded Pondus,Helmet,HelmetF,Gladiatorial,95,-5,4,,Earth ,8,,,19,Rare,9120,Imperia,,,,,,,,Earth Studded Pondus
1133,Studded Pondus,Helmet,HelmetF,Gladiatorial,95,-5,4,,Fire ,8,,,19,Rare,9120,Imperia,,,,,,,,Fire Studded Pondus
1134,Studded Pondus,Helmet,HelmetF,Gladiatorial,95,-5,4,,Water ,8,,,19,Rare,9120,Imperia,,,,,,,,Water Studded Pondus
1135,The Steel Skull,Helmet,HelmetF,Gladiatorial,80,-5,4,,,,,,16,Rare,5632,Expanse,,,,,,,,The Steel Skull
1136,Open Pondus,Helmet,HelmetF,Ogre,85,-5,4,,,,,,17,Unique,5168,Imperia,,,,Classspecific,,,,Open Pondus
1137,Boar's Head,Helmet,HelmetF,Samnite,85,-5,4,,Earth ,12,,,17,Unique,8432,Steppes,,,,Classspecific,,,,Earth Boar's Head
1138,Chainmail Pondus,Helmet,HelmetF,Samnite,90,-5,4,,,,,,18,Unique,5472,Expanse,,,,Classspecific,,,,Chainmail Pondus
1139,Chainmail Thracian,Helmet,HelmetF,Samnite,85,-5,4,,,,,,17,Unique,5168,Expanse,,,,Classspecific,,,,Chainmail Thracian
1140,Nomad's Pondus,Helmet,HelmetF,Samnite,100,-5,4,,,,,,19,Unique,5776,Steppes,,,,Classspecific,,,,Nomad's Pondus
1141,Decorated Pondus,Helmet,HelmetF,Secutor,90,-5,4,,Air ,12,,,18,Unique,8928,Imperia,,,,Classspecific,,,,Air Decorated Pondus
1142,Decorated Pondus,Helmet,HelmetF,Secutor,90,-5,4,,Earth ,12,,,18,Unique,8928,Imperia,,,,Classspecific,,,,Earth Decorated Pondus
1143,Decorated Pondus,Helmet,HelmetF,Secutor,90,-5,4,,Fire ,12,,,18,Unique,8928,Imperia,,,,Classspecific,,,,Fire Decorated Pondus
1144,Decorated Pondus,Helmet,HelmetF,Secutor,90,-5,4,,Water ,12,,,18,Unique,8928,Imperia,,,,Classspecific,,,,Water Decorated Pondus
1145,Finned Ferinus Helmet,Helmet,HelmetF,Secutor,85,-5,4,,Fire ,16,,,17,Unique,9520,Steppes,,,,Classspecific,,,,Fire Finned Ferinus Helmet
1146,Dark Nex Dark,Helmet,HelmetF,Undead,50,-3,2,,Dark ,10,,,10,Unique,4640,Imperia,,,,Classspecific,,,,Dark Nex Dark
1147,Dark Shumpula Dark,Helmet,HelmetF,Undead,50,-3,2,,Dark ,12,,,10,Unique,4960,Expanse,,,,Classspecific,,,,Dark Shumpula Dark
1148,Dark The Steel Skull Dark,Helmet,HelmetF,Undead,50,-3,2,,Dark ,10,,,10,Unique,4640,Expanse,,,,Classspecific,,,,Dark The Steel Skull Dark
1149,Dark Hoplite Dark,Shield,Shield,DarkLegion,69,-2,6,,Dark ,10,,,6,Common,3264,Imperia,,,,Classspecific,,,,Dark Hoplite Dark
1150,Desert Carapace,Shield,Shield,Gwazi,175,-4,13,,,,,,18,Unique,8352,Expanse,,,,Classspecific,,,,Desert Carapace
1151,Animal Hide Shield,Shield,Shield,Heavy,33,-1,3,,,,,,2,Frequent,368,Steppes,,,,,,,,Animal Hide Shield
1152,Heavy Bronze Shield,Shield,Shield,Heavy,91,-2,6,,Air ,6,,,6,Frequent,1488,Imperia,,,,,,,,Air Heavy Bronze Shield
1153,Heavy Bronze Shield,Shield,Shield,Heavy,91,-2,6,,Earth ,6,,,6,Frequent,1488,Imperia,,,,,,,,Earth Heavy Bronze Shield
1154,Heavy Bronze Shield,Shield,Shield,Heavy,91,-2,6,,Fire ,6,,,6,Frequent,1488,Imperia,,,,,,,,Fire Heavy Bronze Shield
1155,Heavy Bronze Shield,Shield,Shield,Heavy,91,-2,6,,Water ,6,,,6,Frequent,1488,Imperia,,,,,,,,Water Heavy Bronze Shield
1156,Komo,Shield,Shield,Heavy,18,,2,,,,,,1,Common,176,Expanse,,,,,,,,Komo
1157,Night's Guardian,Shield,Shield,Heavy,121,-2,7,,Air ,6,,,8,Rare,2176,Nordagh,,,,,,,,Air Night's Guardian
1158,Pointed Tower,Shield,Shield,Heavy,267,-4,13,,,,,,18,Rare,4608,Steppes,,,,,,,,Pointed Tower
1159,Procerus,Shield,Shield,Heavy,179,-3,9,,Air ,4,,,12,Common,2880,Imperia,,,,,,,,Air Procerus
1160,Procerus,Shield,Shield,Heavy,179,-3,9,,Earth ,4,,,12,Common,2880,Imperia,,,,,,,,Earth Procerus
1161,Procerus,Shield,Shield,Heavy,179,-3,9,,Fire ,4,,,12,Common,2880,Imperia,,,,,,,,Fire Procerus
1162,Procerus,Shield,Shield,Heavy,179,-3,9,,Water ,4,,,12,Common,2880,Imperia,,,,,,,,Water Procerus
1163,Reinforced Targe,Shield,Shield,Heavy,150,-2,8,,,,,,10,Frequent,2160,Nordagh,,,,,,,,Reinforced Targe
1164,Scutum,Shield,Shield,Heavy,62,-1,4,,Air ,6,,,4,Common,928,Imperia,,,,,,,,Air Scutum
1165,Scutum,Shield,Shield,Heavy,62,-1,4,,Earth ,6,,,4,Common,928,Imperia,,,,,,,,Earth Scutum
1166,Scutum,Shield,Shield,Heavy,62,-1,4,,Fire ,6,,,4,Common,928,Imperia,,,,,,,,Fire Scutum
1167,Scutum,Shield,Shield,Heavy,62,-1,4,,Water ,6,,,4,Common,928,Imperia,,,,,,,,Water Scutum
1168,Shield of the Visigoth,Shield,Shield,Heavy,135,-2,7,,Air ,12,,,9,Rare,2880,Imperia,,,,,,,,Air Shield of the Visigoth
1169,Shield of the Visigoth,Shield,Shield,Heavy,135,-2,7,,Earth ,12,,,9,Rare,2880,Imperia,,,,,,,,Earth Shield of the Visigoth
1170,Shield of the Visigoth,Shield,Shield,Heavy,135,-2,7,,Fire ,12,,,9,Rare,2880,Imperia,,,,,,,,Fire Shield of the Visigoth
1171,Shield of the Visigoth,Shield,Shield,Heavy,135,-2,7,,Water ,12,,,9,Rare,2880,Imperia,,,,,,,,Water Shield of the Visigoth
1172,Skull Shield,Shield,Shield,Heavy,47,-1,4,,Earth ,4,,,3,Infrequent,696,Expanse,,,,,,,,Earth Skull Shield
1173,Tower Shield,Shield,Shield,Heavy,209,-3,10,,,,,,14,Common,3024,Imperia,,,,,,,,Tower Shield
1174,Warlord's Shield,Shield,Shield,Heavy,91,-2,6,,,,,,6,Infrequent,1248,Steppes,,,,,,,,Warlord's Shield
1175,Angled Scutum,Shield,Shield,Legionnaire,165,-3,11,,Air ,16,,,15,Unique,10560,Imperia,,,,Classspecific,,,,Air Angled Scutum
1176,Angled Scutum,Shield,Shield,Legionnaire,165,-3,11,,Earth ,16,,,15,Unique,10560,Imperia,,,,Classspecific,,,,Earth Angled Scutum
1177,Angled Scutum,Shield,Shield,Legionnaire,165,-3,11,,Fire ,16,,,15,Unique,10560,Imperia,,,,Classspecific,,,,Fire Angled Scutum
1178,Angled Scutum,Shield,Shield,Legionnaire,165,-3,11,,Water ,16,,,15,Unique,10560,Imperia,,,,Classspecific,,,,Water Angled Scutum
1179,Soldier's Scutum,Shield,Shield,Legionnaire,57,-2,5,,Air ,10,,,5,Common,2640,Imperia,,,,Classspecific,,,,Air Soldier's Scutum
1180,Soldier's Scutum,Shield,Shield,Legionnaire,57,-2,5,,Earth ,10,,,5,Common,2640,Imperia,,,,Classspecific,,,,Earth Soldier's Scutum
1181,Soldier's Scutum,Shield,Shield,Legionnaire,57,-2,5,,Fire ,10,,,5,Common,2640,Imperia,,,,Classspecific,,,,Fire Soldier's Scutum
1182,Soldier's Scutum,Shield,Shield,Legionnaire,57,-2,5,,Water ,10,,,5,Common,2640,Imperia,,,,Classspecific,,,,Water Soldier's Scutum
1183,Bamboo Shield,Shield,Shield,Light,78,-2,7,,Air ,6,,,8,Common,496,Steppes,,,,,,,,Air Bamboo Shield
1184,Bamboo Shield,Shield,Shield,Light,78,-2,7,,Earth ,6,,,8,Common,496,Steppes,,,,,,,,Earth Bamboo Shield
1185,Bamboo Shield,Shield,Shield,Light,78,-2,7,,Fire ,6,,,8,Common,496,Steppes,,,,,,,,Fire Bamboo Shield
1186,Bamboo Shield,Shield,Shield,Light,78,-2,7,,Water ,6,,,8,Common,496,Steppes,,,,,,,,Water Bamboo Shield
1187,Bladed Pendulum,Shield,Shield,Light,185,-5,14,,Water ,6,,,19,Very Rare,1482,Expanse,,,,,,,,Water Bladed Pendulum
1188,Boandey,Shield,Shield,Light,165,-4,12,,Earth ,12,,,17,Infrequent,1428,Nordagh,,,,,,,,Earth Boandey
1189,Bronze shield,Shield,Shield,Light,127,-3,10,,Air ,6,,,13,Frequent,884,Imperia,,,,,,,,Air Bronze shield
1190,Bronze shield,Shield,Shield,Light,127,-3,10,,Earth ,6,,,13,Frequent,884,Imperia,,,,,,,,Earth Bronze shield
1191,Bronze shield,Shield,Shield,Light,127,-3,10,,Fire ,6,,,13,Frequent,884,Imperia,,,,,,,,Fire Bronze shield
1192,Bronze shield,Shield,Shield,Light,127,-3,10,,Water ,6,,,13,Frequent,884,Imperia,,,,,,,,Water Bronze shield
1193,Bronze Winged Shield,Shield,Shield,Light,127,-3,10,,Air ,8,,,13,Frequent,936,Expanse,,,,,,,,Air Bronze Winged Shield
1194,Bronze Winged Shield,Shield,Shield,Light,127,-3,10,,Earth ,8,,,13,Frequent,936,Expanse,,,,,,,,Earth Bronze Winged Shield
1195,Bronze Winged Shield,Shield,Shield,Light,127,-3,10,,Fire ,8,,,13,Frequent,936,Expanse,,,,,,,,Fire Bronze Winged Shield
1196,Bronze Winged Shield,Shield,Shield,Light,127,-3,10,,Water ,8,,,13,Frequent,936,Expanse,,,,,,,,Water Bronze Winged Shield
1197,Bwaag Scaap,Shield,Shield,Light,136,-3,10,,Air ,10,,,14,Infrequent,1092,Nordagh,,,,,,,,Air Bwaag Scaap
1198,Copper Round Shield,Shield,Shield,Light,117,-3,9,,,,,,12,Frequent,648,Imperia,,,,,,,,Copper Round Shield
1199,Coral Shield,Shield,Shield,Light,146,-3,11,,Water ,14,,,15,Very Rare,1380,Steppes,,,,,,,,Water Coral Shield
1200,Cured Leather Shield,Shield,Shield,Light,40,-1,4,,Air ,4,,,4,Common,216,Steppes,,,,,,,,Air Cured Leather Shield
1201,Cured Leather Shield,Shield,Shield,Light,40,-1,4,,Earth ,4,,,4,Common,216,Steppes,,,,,,,,Earth Cured Leather Shield
1202,Cured Leather Shield,Shield,Shield,Light,40,-1,4,,Fire ,4,,,4,Common,216,Steppes,,,,,,,,Fire Cured Leather Shield
1203,Cured Leather Shield,Shield,Shield,Light,40,-1,4,,Water ,4,,,4,Common,216,Steppes,,,,,,,,Water Cured Leather Shield
1204,Embossed Leather Shield,Shield,Shield,Light,20,-1,3,,Air ,4,,,2,Common,104,Steppes,,,,,,,,Air Embossed Leather Shield
1205,Embossed Leather Shield,Shield,Shield,Light,20,-1,3,,Earth ,4,,,2,Common,104,Steppes,,,,,,,,Earth Embossed Leather Shield
1206,Embossed Leather Shield,Shield,Shield,Light,20,-1,3,,Fire ,4,,,2,Common,104,Steppes,,,,,,,,Fire Embossed Leather Shield
1207,Embossed Leather Shield,Shield,Shield,Light,20,-1,3,,Water ,4,,,2,Common,104,Steppes,,,,,,,,Water Embossed Leather Shield
1208,Hardened Leather Shield,Shield,Shield,Light,59,-2,6,,Air ,4,,,6,Infrequent,360,Steppes,,,,,,,,Air Hardened Leather Shield
1209,Hardened Leather Shield,Shield,Shield,Light,59,-2,6,,Earth ,4,,,6,Infrequent,360,Steppes,,,,,,,,Earth Hardened Leather Shield
1210,Hardened Leather Shield,Shield,Shield,Light,59,-2,6,,Fire ,4,,,6,Infrequent,360,Steppes,,,,,,,,Fire Hardened Leather Shield
1211,Hardened Leather Shield,Shield,Shield,Light,59,-2,6,,Water ,4,,,6,Infrequent,360,Steppes,,,,,,,,Water Hardened Leather Shield
1212,Iron Buckler,Shield,Shield,Light,20,-1,3,,,,,,2,Common,88,Nordagh,,,,,,,,Iron Buckler
1213,Lacquered Shield,Shield,Shield,Light,98,-2,8,,Air ,4,,,10,Frequent,620,Steppes,,,,,,,,Air Lacquered Shield
1214,Lacquered Shield,Shield,Shield,Light,98,-2,8,,Earth ,4,,,10,Frequent,620,Steppes,,,,,,,,Earth Lacquered Shield
1215,Lacquered Shield,Shield,Shield,Light,98,-2,8,,Fire ,4,,,10,Frequent,620,Steppes,,,,,,,,Fire Lacquered Shield
1216,Lacquered Shield,Shield,Shield,Light,98,-2,8,,Water ,4,,,10,Frequent,620,Steppes,,,,,,,,Water Lacquered Shield
1217,Parma,Shield,Shield,Light,11,,2,,,,,,1,Common,44,Imperia,,,,,,,,Parma
1218,Trainer's Scutum,Shield,Shield,Light,156,-3,11,,,,,,16,Common,896,Imperia,,,,,,,,Trainer's Scutum
1219,Umbo,Shield,Shield,Light,30,-1,4,,Air ,4,,,3,Infrequent,174,Imperia,,,,,,,,Air Umbo
1220,Umbo,Shield,Shield,Light,30,-1,4,,Earth ,4,,,3,Infrequent,174,Imperia,,,,,,,,Earth Umbo
1221,Umbo,Shield,Shield,Light,30,-1,4,,Fire ,4,,,3,Infrequent,174,Imperia,,,,,,,,Fire Umbo
1222,Umbo,Shield,Shield,Light,30,-1,4,,Water ,4,,,3,Infrequent,174,Imperia,,,,,,,,Water Umbo
1223,Wicker Shield,Shield,Shield,Light,49,-2,5,,Air ,4,,,5,Common,270,Steppes,,,,,,,,Air Wicker Shield
1224,Wicker Shield,Shield,Shield,Light,49,-2,5,,Earth ,4,,,5,Common,270,Steppes,,,,,,,,Earth Wicker Shield
1225,Wicker Shield,Shield,Shield,Light,49,-2,5,,Fire ,4,,,5,Common,270,Steppes,,,,,,,,Fire Wicker Shield
1226,Wicker Shield,Shield,Shield,Light,49,-2,5,,Water ,4,,,5,Common,270,Steppes,,,,,,,,Water Wicker Shield
1227,Wooden Shield,Shield,Shield,Light,88,-2,7,,Air ,4,,,9,Frequent,540,Nordagh,,,,,,,,Air Wooden Shield
1228,Wooden Shield,Shield,Shield,Light,88,-2,7,,Earth ,4,,,9,Frequent,540,Nordagh,,,,,,,,Earth Wooden Shield
1229,Wooden Shield,Shield,Shield,Light,88,-2,7,,Fire ,4,,,9,Frequent,540,Nordagh,,,,,,,,Fire Wooden Shield
1230,Wooden Shield,Shield,Shield,Light,88,-2,7,,Water ,4,,,9,Frequent,540,Nordagh,,,,,,,,Water Wooden Shield
1231,Dark Dark Ludo Shield,Shield,Shield,Ludo,253,-4,12,,Dark ,10,,,1,Infrequent,640,Imperia,,,,,,,,Dark Dark Ludo Shield
1232,Beast's Shield,Shield,Shield,Medium,14,,2,,Air ,4,,,1,Frequent,108,Steppes,,,,,,,,Air Beast's Shield
1233,Beast's Shield,Shield,Shield,Medium,14,,2,,Earth ,4,,,1,Frequent,108,Steppes,,,,,,,,Earth Beast's Shield
1234,Beast's Shield,Shield,Shield,Medium,14,,2,,Fire ,4,,,1,Frequent,108,Steppes,,,,,,,,Fire Beast's Shield
1235,Beast's Shield,Shield,Shield,Medium,14,,2,,Water ,4,,,1,Frequent,108,Steppes,,,,,,,,Water Beast's Shield
1236,Branded Hardwood Shield,Shield,Shield,Medium,156,-3,10,,,,,,14,Infrequent,1624,Nordagh,,,,,,,,Branded Hardwood Shield
1237,Hoplite,Shield,Shield,Medium,69,-2,6,,,,,,6,Common,576,Imperia,,,,,,,,Hoplite
1238,Nomad's Shield,Shield,Shield,Medium,134,-3,9,,,,,,12,Infrequent,1344,Steppes,,,,,,,,Nomad's Shield
1239,Reinforced Wooden Shield,Shield,Shield,Medium,35,-1,4,,,,,,3,Common,276,Steppes,,,,,,,,Reinforced Wooden Shield
1240,Steel Guard Shield,Shield,Shield,Medium,112,-2,8,,,,,,10,Infrequent,1120,Nordagh,,,,,,,,Steel Guard Shield
1241,Iron Targe,Shield,Shield,Murmillo,77,-1,4,,,,,,4,Unique,1472,Nordagh,,,,Classspecific,,,,Iron Targe
1242,The Cat's Claw,Shield,Shield,Murmillo,135,-2,7,,Air ,12,,,9,Infrequent,5616,Steppes,,,,Classspecific,,,,Air The Cat's Claw
1243,The Cat's Claw,Shield,Shield,Murmillo,135,-2,7,,Earth ,12,,,9,Infrequent,5616,Steppes,,,,Classspecific,,,,Earth The Cat's Claw
1244,The Cat's Claw,Shield,Shield,Murmillo,135,-2,7,,Fire ,12,,,9,Infrequent,5616,Steppes,,,,Classspecific,,,,Fire The Cat's Claw
1245,The Cat's Claw,Shield,Shield,Murmillo,135,-2,7,,Water ,12,,,9,Infrequent,5616,Steppes,,,,Classspecific,,,,Water The Cat's Claw
1246,Throwing Hoplite,Shield,Shield,Murmillo,106,-2,6,,,,,,7,Unique,2688,Imperia,,,,Classspecific,,,,Throwing Hoplite
